"GEO";"GEO_OBJECT";"NUMBER_EMPL";"ACTIVITY";"EACEI_MEASURE";"UNIT_MULT";"UNIT_MEASURE";"CONF_STATUS";"OBS_STATUS";"COMPARE_TIME";"TIME_PERIOD";"OBS_VALUE"
"F";"FRANCE";"_T";"_T";"BIOR_PRIX";"0";"EUR_GWH";"F";"L";"1_2005";2013;
"27";"REG";"_T";"_T";"BR_USQ4";"3";"TOE";"C";"A";"_Z";2023;713.2
"F";"FRANCE";"_T";"_T";"BR_PRIX";"0";"EUR_GWH";"F";"A";"1_2005";2020;64
"32";"REG";"_T";"_T";"BR_CSTP";"3";"TOE";"F";"A";"_Z";2023;1653.9
"F";"FRANCE";"_T";"31";"BR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;9.4
"DOM";"OTHER";"_T";"_T";"BR_USQ6";"3";"TOE";"F";"A";"_Z";2023;10.6
"F";"FRANCE";"_T";"_T";"BR_PRIX";"0";"EUR_GWH";"F";"A";"1_2005";2018;60
"F";"FRANCE";"_T";"33";"BR_USQ8";"3";"TOE";"F";"A";"_Z";2023;65
"F";"FRANCE";"_T";"24";"BR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;90.5
"24";"REG";"_T";"_T";"KR_CSUP";"3";"T";"C";"A";"_Z";2023;1.8
"F";"FRANCE";"_T";"28";"DR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;2.5
"F";"FRANCE";"_T";"_T";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"1_2005";2013;32
"F";"FRANCE";"E250T499";"_T";"GAZR_USQ2";"3";"TOE";"F";"A";"_Z";2023;298.9
"F";"FRANCE";"_T";"_T";"FR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2016;111
"F";"FRANCE";"_T";"16";"IR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"93";"REG";"_T";"_T";"LR_CSTP";"3";"TOE";"F";"A";"_Z";2023;14.2
"F";"FRANCE";"_T";"17";"LR_CSUP";"3";"L";"F";"A";"_Z";2023;4967.3
"75";"REG";"_T";"_T";"DR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;9.7
"F";"FRANCE";"E20T49";"_T";"IR_VALA";"6";"EUR";"C";"A";"_Z";2023;7.9
"28";"REG";"_T";"_T";"CAR_CSTP";"3";"TOE";"F";"A";"_Z";2023;938.1
"F";"FRANCE";"_T";"26";"CMSR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"18";"CR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"32";"CR_VALA";"6";"EUR";"C";"A";"_Z";2023;0.2
"F";"FRANCE";"E50T99";"_T";"BR_CONTRAT_FIN_4_PROP";"0";"PT";"F";"A";"_Z";2023;12.3
"F";"FRANCE";"_T";"31";"BR_VEND";"0";"GWH";"F";"A";"_Z";2023;1.5
"F";"FRANCE";"_T";"27";"BR_AUCO";"0";"GWH";"F";"A";"_Z";2023;8.7
"F";"FRANCE";"E50T99";"_T";"BIOR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;92.5
"F";"FRANCE";"_T";"23";"CMSR_CSTP";"3";"TOE";"F";"A";"_Z";2023;178.1
"F";"FRANCE";"_T";"_T";"BR_USQ9";"3";"TOE";"F";"A";"_Z";2023;417.2
"F";"FRANCE";"_T";"31";"MR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"E20T49";"_T";"QR_CSTP";"3";"TOE";"F";"A";"_Z";2023;95.4
"F";"FRANCE";"_T";"C10T12";"PR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"26";"PR_USQ8";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"31";"QR_USQ2";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"E50T99";"_T";"PR_AUCO";"3";"T";"C";"A";"_Z";2023;0.3
"F";"FRANCE";"_T";"_T";"PR_PRIX";"0";"EUR_T";"F";"L";"0_2005";2002;
"F";"FRANCE";"_T";"24";"PR_PROD";"3";"T";"C";"A";"_Z";2023;0.3
"F";"FRANCE";"_T";"_T";"OR_PRIX";"0";"EUR_T";"F";"L";"0_2005";1998;
"27";"REG";"_T";"_T";"NR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"28";"PR_USQ2";"3";"TOE";"C";"A";"_Z";2023;0.2
"F";"FRANCE";"_T";"13";"KR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"24";"REG";"_T";"_T";"IR_VALA";"6";"EUR";"F";"A";"_Z";2023;6.9
"F";"FRANCE";"_T";"B07T09";"IR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"F";"FRANCE";"_T";"28";"KR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"14";"GAZR_USQ2";"3";"TOE";"C";"A";"_Z";2023;0
"28";"REG";"_T";"_T";"JR_CSUP";"3";"T";"C";"A";"_Z";2023;608.6
"F";"FRANCE";"_T";"27";"IR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"22";"IR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"28";"REG";"_T";"_T";"IR_CSUP";"3";"T";"C";"A";"_Z";2023;22
"F";"FRANCE";"_T";"_T";"DR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;8.1
"F";"FRANCE";"_T";"_T";"DR_PCT";"0";"PT";"F";"A";"0_2005";2004;37
"F";"FRANCE";"_T";"26";"BR_CONTRAT_FIN_4_PROP";"0";"PT";"F";"A";"_Z";2023;7.6
"F";"FRANCE";"_T";"31";"BR_USQ4";"3";"TOE";"C";"A";"_Z";2023;4.1
"24";"REG";"_T";"_T";"CMSR_CSUP";"3";"T";"F";"A";"_Z";2023;43.4
"F";"FRANCE";"_T";"22";"CR_QAUP";"3";"T";"F";"A";"_Z";2023;299.9
"93";"REG";"_T";"_T";"BR_AUCO";"0";"GWH";"F";"A";"_Z";2023;319.2
"52";"REG";"_T";"_T";"BIOR_QAUP";"0";"GWH";"F";"A";"_Z";2023;37.1
"F";"FRANCE";"_T";"_T";"CMS_PCT";"0";"PT";"F";"A";"1_2005";2006;5
"F";"FRANCE";"_T";"23";"CR_CSTP";"3";"TOE";"F";"A";"_Z";2023;4.1
"F";"FRANCE";"_T";"_T";"CMS_PCT";"0";"PT";"F";"A";"1_2005";2018;6
"F";"FRANCE";"_T";"25";"COMBPRB";"3";"TOE";"F";"A";"_Z";2023;0.6
"75";"REG";"_T";"_T";"OR_QAUP";"3";"T";"F";"A";"_Z";2023;440.1
"F";"FRANCE";"_T";"13";"QR_CSUP";"3";"L";"F";"A";"_Z";2023;1887.2
"F";"FRANCE";"_T";"31";"PR_CSUP";"3";"T";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"22";"QR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.13
"76";"REG";"_T";"_T";"QR_USQ9";"3";"TOE";"F";"A";"_Z";2023;17.4
"44";"REG";"_T";"_T";"NR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"93";"REG";"_T";"_T";"PR_VEND";"3";"T";"C";"A";"_Z";2023;35.6
"F";"FRANCE";"_T";"31";"YR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"LR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;36.2
"28";"REG";"_T";"_T";"OR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;56
"44";"REG";"_T";"_T";"JR_CSUP";"3";"T";"F";"A";"_Z";2023;18
"F";"FRANCE";"_T";"27";"DR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;67.2
"F";"FRANCE";"E250T499";"_T";"LR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.04
"F";"FRANCE";"E20T49";"_T";"LR_QAUP";"3";"L";"C";"A";"_Z";2023;31351.7
"F";"FRANCE";"_T";"13";"JR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;790.5
"F";"FRANCE";"_T";"13";"KR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"E_GE500";"_T";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;946
"F";"FRANCE";"_T";"18";"DR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;72.8
"52";"REG";"_T";"_T";"DR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;20.5
"F";"FRANCE";"_T";"_T";"FACTURE";"6";"EUR";"F";"A";"0_2005";2003;8462
"F";"FRANCE";"_T";"29";"CR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;52.2
"F";"FRANCE";"E100T249";"_T";"BIOR_CSUP";"0";"GWH";"F";"A";"_Z";2023;267.5
"44";"REG";"_T";"_T";"BR_VALA";"6";"EUR";"F";"A";"_Z";2023;1914.2
"75";"REG";"_T";"_T";"BR_CSUP";"0";"GWH";"F";"A";"_Z";2023;7449.7
"F";"FRANCE";"_T";"28";"CMSR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"BR_PCT";"0";"PT";"F";"A";"1_2005";2015;34
"F";"FRANCE";"_T";"_T";"CMS_PCT";"0";"PT";"F";"A";"1_2005";2015;8
"F";"FRANCE";"E_GE500";"_T";"COMBPRB";"3";"TOE";"F";"A";"_Z";2023;328.4
"32";"REG";"_T";"_T";"CMSR_QAUP";"3";"T";"C";"A";"_Z";2023;2920.2
"53";"REG";"_T";"_T";"BR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;9.1
"F";"FRANCE";"_T";"20";"PR_CSUP";"3";"T";"F";"A";"_Z";2023;134.9
"32";"REG";"_T";"_T";"LR_USQ4";"3";"TOE";"F";"A";"_Z";2023;2.9
"F";"FRANCE";"_T";"13";"PR_USQ4";"3";"TOE";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"30";"QR_USQ9";"3";"TOE";"F";"A";"_Z";2023;0.8
"F";"FRANCE";"_T";"_T";"OR_CSUP";"3";"T";"F";"A";"_Z";2023;4985.5
"F";"FRANCE";"_T";"23";"PR_PROD";"3";"T";"C";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"27";"QR_USQ4";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"E100T249";"_T";"YR_CSTP";"3";"TOE";"F";"A";"_Z";2023;195.3
"F";"FRANCE";"_T";"21";"PR_VEND";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"20";"PR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;3273.8
"52";"REG";"_T";"_T";"LR_USQ3";"3";"TOE";"F";"A";"_Z";2023;1.1
"F";"FRANCE";"E_GE500";"_T";"BR_NTHE";"0";"GWH";"F";"A";"_Z";2023;79.6
"F";"FRANCE";"_T";"B07T09_E383";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;434.8
"28";"REG";"_T";"_T";"CMSR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;366
"93";"REG";"_T";"_T";"BIOR_CSTP";"3";"TOE";"C";"A";"_Z";2023;24
"F";"FRANCE";"_T";"C10T12";"AUTRE_CSTP";"3";"TOE";"F";"A";"_Z";2023;215.6
"F";"FRANCE";"_T";"_T";"BIOR_PRIX";"0";"EUR_GWH";"F";"L";"1_2005";2020;
"F";"FRANCE";"_T";"27";"BR_USQ7";"3";"TOE";"F";"A";"_Z";2023;185.6
"F";"FRANCE";"_T";"_T";"BR_CSUP";"0";"GWH";"F";"A";"_Z";2023;97828.7
"F";"FRANCE";"E20T49";"_T";"BIOR_QAUP";"0";"GWH";"F";"A";"_Z";2023;3.1
"F";"FRANCE";"_T";"21";"BR_USQ6";"3";"TOE";"F";"A";"_Z";2023;334.6
"27";"REG";"_T";"_T";"GAZR_VALA";"6";"EUR";"F";"A";"_Z";2023;373.7
"F";"FRANCE";"_T";"30";"KR_CSTP";"3";"TOE";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"DR_PCT";"0";"PT";"F";"A";"0_2005";1996;38
"11";"REG";"_T";"_T";"DR_CONTRAT_CONCERNE_PROP";"0";"PT";"F";"A";"_Z";2023;52.7
"F";"FRANCE";"_T";"_T";"JR_PRIX";"0";"EUR_T";"F";"A";"0_2005";2004;315
"F";"FRANCE";"_T";"22";"LR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.06
"F";"FRANCE";"_T";"26";"GAZR_QAUP";"0";"GWH";"C";"A";"_Z";2023;303.9
"F";"FRANCE";"_T";"28";"GAZR_USQ4";"3";"TOE";"F";"A";"_Z";2023;53.8
"F";"FRANCE";"E50T99";"_T";"IR_VALA";"6";"EUR";"F";"A";"_Z";2023;42.2
"53";"REG";"_T";"_T";"IR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"E100T249";"_T";"PR_USQ9";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"33";"PR_USQ2";"3";"TOE";"C";"A";"_Z";2023;0
"27";"REG";"_T";"_T";"LR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;3.1
"F";"FRANCE";"_T";"13";"PR_VALA";"6";"EUR";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"21";"XR_CSTP";"3";"TOE";"C";"A";"_Z";2023;0
"DOM";"OTHER";"_T";"_T";"PR_USQ9";"3";"TOE";"C";"A";"_Z";2023;0
"32";"REG";"_T";"_T";"PR_USQ8";"3";"TOE";"C";"A";"_Z";2023;12.9
"84";"REG";"_T";"_T";"PR_USQ2";"3";"TOE";"C";"A";"_Z";2023;19.1
"F";"FRANCE";"_T";"24";"QR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;0.3
"F";"FRANCE";"_T";"16";"QR_USQ4";"3";"TOE";"C";"A";"_Z";2023;1.1
"F";"FRANCE";"_T";"_T";"BR_PCT";"0";"PT";"F";"A";"1_2005";2016;34
"F";"FRANCE";"_T";"_T";"CMS_PCT";"0";"PT";"F";"A";"0_2005";1997;5
"32";"REG";"_T";"_T";"BR_NTHE";"0";"GWH";"F";"A";"_Z";2023;19.5
"F";"FRANCE";"_T";"18";"BR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;5
"93";"REG";"_T";"_T";"BR_PROD";"0";"GWH";"F";"A";"_Z";2023;373.4
"F";"FRANCE";"E100T249";"_T";"BR_VEND";"0";"GWH";"F";"A";"_Z";2023;426.5
"F";"FRANCE";"_T";"_T";"CMS_PCT";"0";"PT";"F";"A";"0_2005";1996;6
"F";"FRANCE";"_T";"33";"AUTRE_CSTP";"3";"TOE";"C";"A";"_Z";2023;0.3
"F";"FRANCE";"_T";"24";"BR_USQ8";"3";"TOE";"F";"A";"_Z";2023;195.2
"F";"FRANCE";"_T";"24";"BR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;32.6
"F";"FRANCE";"_T";"26";"JR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;1007.9
"F";"FRANCE";"_T";"18";"GAZR_USQ4";"3";"TOE";"C";"A";"_Z";2023;7.2
"F";"FRANCE";"_T";"29";"LR_QAUP";"3";"L";"F";"A";"_Z";2023;1626.7
"DOM";"OTHER";"_T";"_T";"LR_QAUP";"3";"L";"F";"A";"_Z";2023;8993.9
"F";"FRANCE";"_T";"B07T09";"GAZR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"32";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;511
"93";"REG";"_T";"_T";"IR_QAUP";"3";"T";"C";"A";"_Z";2023;129.5
"F";"FRANCE";"_T";"32";"BR_QAUP";"0";"GWH";"F";"A";"_Z";2023;560.1
"F";"FRANCE";"_T";"25";"DR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;79.3
"F";"FRANCE";"_T";"26";"LR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.03
"F";"FRANCE";"_T";"16";"JR_VALA";"6";"EUR";"F";"A";"_Z";2023;5.8
"F";"FRANCE";"_T";"29";"GAZR_USQ2";"3";"TOE";"F";"A";"_Z";2023;0.1
"84";"REG";"_T";"_T";"QR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;1.2
"F";"FRANCE";"_T";"16";"LR_USQ4";"3";"TOE";"F";"A";"_Z";2023;1.8
"52";"REG";"_T";"_T";"PR_CSTP";"3";"TOE";"C";"A";"_Z";2023;0.2
"27";"REG";"_T";"_T";"QR_CSUP";"3";"L";"F";"A";"_Z";2023;11415.4
"F";"FRANCE";"_T";"13";"PR_USQ9";"3";"TOE";"C";"A";"_Z";2023;0
"24";"REG";"_T";"_T";"MR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"44";"REG";"_T";"_T";"OR_VALA";"6";"EUR";"F";"A";"_Z";2023;75.9
"53";"REG";"_T";"_T";"PR_USQ8";"3";"TOE";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"20";"QR_QAUP";"3";"L";"F";"A";"_Z";2023;5417
"F";"FRANCE";"_T";"17";"PR_USQ8";"3";"TOE";"F";"A";"_Z";2023;0
"28";"REG";"_T";"_T";"CMSR_CSUP";"3";"T";"C";"A";"_Z";2023;10
"F";"FRANCE";"_T";"C10T12";"CMSR_CSUP";"3";"T";"F";"A";"_Z";2023;65.9
"F";"FRANCE";"_T";"_T";"CONSNET_MILLIONS";"6";"TOE";"F";"L";"0_2005";1998;
"F";"FRANCE";"_T";"_T";"BR_PCT";"0";"PT";"F";"A";"1_2005";2005;34
"F";"FRANCE";"E50T99";"_T";"BR_AUCO";"0";"GWH";"F";"A";"_Z";2023;135.9
"52";"REG";"_T";"_T";"BR_CONTRAT_FIN_2_PROP";"0";"PT";"F";"A";"_Z";2023;51
"F";"FRANCE";"_T";"25";"BR_CONTRAT_FIN_5_PROP";"0";"PT";"F";"A";"_Z";2023;9.4
"F";"FRANCE";"_T";"21";"BR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;30.9
"32";"REG";"_T";"_T";"BR_USQ2";"3";"TOE";"F";"A";"_Z";2023;2158.2
"F";"FRANCE";"E100T249";"_T";"BR_USQ8";"3";"TOE";"F";"A";"_Z";2023;815.9
"53";"REG";"_T";"_T";"LR_QAUP";"3";"L";"C";"A";"_Z";2023;6885.8
"F";"FRANCE";"_T";"21";"DR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;21.7
"F";"FRANCE";"_T";"20";"JR_CSUP";"3";"T";"F";"A";"_Z";2023;1543.4
"76";"REG";"_T";"_T";"KR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;755.5
"28";"REG";"_T";"_T";"GAZR_QAUP";"0";"GWH";"C";"A";"_Z";2023;15380
"F";"FRANCE";"_T";"_T";"JR_PRIX";"0";"EUR_T";"F";"A";"0_2005";2005;397
"44";"REG";"_T";"_T";"CUR_CSTP";"3";"TOE";"F";"A";"_Z";2023;2262.4
"F";"FRANCE";"_T";"14";"DR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;88.5
"F";"FRANCE";"_T";"_T";"KR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2012;566
"24";"REG";"_T";"_T";"DR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;22.3
"28";"REG";"_T";"_T";"PR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"29";"PR_QAUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"26";"PR_VEND";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"E20T49";"_T";"QR_QAUP";"3";"L";"F";"A";"_Z";2023;113511.6
"F";"FRANCE";"_T";"C10T12";"PP_CSTP";"3";"TOE";"F";"A";"_Z";2023;147
"52";"REG";"_T";"_T";"PR_USQ9";"3";"TOE";"F";"A";"_Z";2023;0
"24";"REG";"_T";"_T";"QR_USQFAB";"3";"TOE";"C";"A";"_Z";2023;0.6
"F";"FRANCE";"_T";"21";"QR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.47
"F";"FRANCE";"_T";"15";"OR_VALA";"6";"EUR";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"22";"PR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"BIOR_QAUP";"0";"GWH";"F";"A";"_Z";2023;849.9
"52";"REG";"_T";"_T";"BR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;196.3
"F";"FRANCE";"_T";"13";"BR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;36
"F";"FRANCE";"_T";"_T";"BIOR_PRIX";"0";"EUR_GWH";"F";"L";"1_2005";2005;
"52";"REG";"_T";"_T";"BIOR_VALA";"6";"EUR";"F";"A";"_Z";2023;1.9
"F";"FRANCE";"_T";"33";"BIOR_VALA";"6";"EUR";"F";"A";"_Z";2023;1.1
"F";"FRANCE";"_T";"_T";"CONSBRT_MILLIONS";"6";"TOE";"F";"A";"0_2005";2002;33
"F";"FRANCE";"_T";"33";"BR_CSUP";"0";"GWH";"F";"A";"_Z";2023;508.8
"F";"FRANCE";"_T";"24";"CR_VALA";"6";"EUR";"F";"A";"_Z";2023;2.6
"F";"FRANCE";"_T";"16";"GAZR_USQ4";"3";"TOE";"C";"A";"_Z";2023;2.7
"F";"FRANCE";"_T";"22";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;67.2
"F";"FRANCE";"_T";"_T";"HR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2012;322
"75";"REG";"_T";"_T";"GAZR_USQ9";"3";"TOE";"F";"A";"_Z";2023;0.8
"F";"FRANCE";"_T";"25";"KR_CSUP";"3";"T";"F";"A";"_Z";2023;0.4
"F";"FRANCE";"_T";"B07T09";"DR_CONTRAT_CONCERNE_PROP";"0";"PT";"F";"A";"_Z";2023;13.8
"F";"FRANCE";"_T";"24";"CUR_CSTP";"3";"TOE";"F";"A";"_Z";2023;4157.3
"F";"FRANCE";"_T";"_T";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"0_2005";2002;16
"F";"FRANCE";"_T";"B07T09";"FACTURE";"6";"EUR";"F";"A";"_Z";2023;227.1
"52";"REG";"_T";"_T";"PR_VALA";"6";"EUR";"C";"A";"_Z";2023;0.6
"24";"REG";"_T";"_T";"PR_AUCO";"3";"T";"F";"A";"_Z";2023;0
"27";"REG";"_T";"_T";"PR_USQ4";"3";"TOE";"F";"A";"_Z";2023;10.1
"F";"FRANCE";"E50T99";"_T";"PR_USQ3";"3";"TOE";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"QR_PRIX";"0";"EUR_L";"F";"L";"0_2005";2004;
"F";"FRANCE";"_T";"25";"LR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;2
"F";"FRANCE";"_T";"14";"XR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"17";"LR_VALA";"6";"EUR";"F";"A";"_Z";2023;5.2
"F";"FRANCE";"_T";"25";"QR_USQ9";"3";"TOE";"F";"A";"_Z";2023;2.5
"53";"REG";"_T";"_T";"XR_CSTP";"3";"TOE";"C";"A";"_Z";2023;0.7
"F";"FRANCE";"_T";"27";"BR_USQ9";"3";"TOE";"F";"A";"_Z";2023;20.4
"DOM";"OTHER";"_T";"_T";"BIOR_CSTP";"3";"TOE";"C";"A";"_Z";2023;0.9
"F";"FRANCE";"_T";"C10T12";"BR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;12.7
"F";"FRANCE";"_T";"B07T09";"BIOR_VALA";"6";"EUR";"C";"A";"_Z";2023;1.5
"F";"FRANCE";"_T";"21";"BR_USQ8";"3";"TOE";"F";"A";"_Z";2023;108.5
"F";"FRANCE";"_T";"13";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;179.9
"F";"FRANCE";"_T";"26";"BR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;4.4
"DOM";"OTHER";"_T";"_T";"BR_CONTRAT_FIN_4_PROP";"0";"PT";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"14";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;21.2
"F";"FRANCE";"E_GE500";"_T";"BIOR_QAUP";"0";"GWH";"F";"A";"_Z";2023;204.8
"F";"FRANCE";"_T";"C26T28";"GAZR_CSTP";"3";"TOE";"C";"A";"_Z";2023;181.8
"F";"FRANCE";"E_GE500";"_T";"KR_CSTP";"3";"TOE";"F";"A";"_Z";2023;47.4
"32";"REG";"_T";"_T";"JR_VALA";"6";"EUR";"C";"A";"_Z";2023;66.9
"11";"REG";"_T";"_T";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;1550
"27";"REG";"_T";"_T";"GAZR_USQ2";"3";"TOE";"C";"A";"_Z";2023;4.9
"F";"FRANCE";"_T";"_T";"FACTURE";"6";"EUR";"F";"A";"1_2005";2014;15175
"28";"REG";"_T";"_T";"KR_CSUP";"3";"T";"F";"A";"_Z";2023;27.8
"F";"FRANCE";"_T";"38";"CUR_CSTP";"3";"TOE";"F";"A";"_Z";2023;92.2
"F";"FRANCE";"_T";"_T";"DR_PCT";"0";"PT";"F";"A";"0_2005";2002;36
"11";"REG";"_T";"_T";"GAZR_USQ9";"3";"TOE";"C";"A";"_Z";2023;1.1
"F";"FRANCE";"E100T249";"_T";"LR_VALA";"6";"EUR";"F";"A";"_Z";2023;22.2
"52";"REG";"_T";"_T";"QR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.15
"F";"FRANCE";"_T";"26";"OR_QAUP";"3";"T";"C";"A";"_Z";2023;0.2
"F";"FRANCE";"_T";"17";"PR_VEND";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"17";"QR_CSTP";"3";"TOE";"F";"A";"_Z";2023;3
"F";"FRANCE";"E100T249";"_T";"PR_CSUP";"3";"T";"C";"A";"_Z";2023;11.6
"F";"FRANCE";"_T";"C26T28";"PR_CSTP";"3";"TOE";"C";"A";"_Z";2023;1.7
"F";"FRANCE";"_T";"15";"OR_CSUP";"3";"T";"C";"A";"_Z";2023;1
"F";"FRANCE";"_T";"13";"PR_CSUP";"3";"T";"C";"A";"_Z";2023;0
"F";"FRANCE";"E_GE500";"_T";"PR_USQ8";"3";"TOE";"F";"A";"_Z";2023;85.8
"F";"FRANCE";"_T";"13";"NR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"52";"REG";"_T";"_T";"BR_AUCO";"0";"GWH";"F";"A";"_Z";2023;51.1
"F";"FRANCE";"_T";"33";"BR_USQ2";"3";"TOE";"F";"A";"_Z";2023;51.7
"F";"FRANCE";"_T";"_T";"BR_PRIX";"0";"EUR_GWH";"F";"A";"0_2005";1997;45
"F";"FRANCE";"_T";"_T";"CMS_PCT";"0";"PT";"F";"A";"0_2005";2002;7
"F";"FRANCE";"_T";"32";"BR_THER";"0";"GWH";"F";"A";"_Z";2023;0.1
"76";"REG";"_T";"_T";"BR_USQ2";"3";"TOE";"F";"A";"_Z";2023;952.8
"F";"FRANCE";"_T";"33";"CR_CSTP";"3";"TOE";"F";"A";"_Z";2023;5.4
"F";"FRANCE";"_T";"C26T28";"CMSR_CSTP";"3";"TOE";"C";"A";"_Z";2023;5.4
